🇨🇳 央视,#genre#
北京卫视[1920*1080],http://39.134.136.161:6610/000000001000/1000000005000265027/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000265027
北京卫视[1920*1080],http://39.134.136.161:6610/000000001000/1000000001000021288/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000021288
北京卫视[1920*1080],http://39.134.136.161:6610/000000001000/6000000001000020451/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000001000020451
北京卫视[1920*1080],http://nas.hssvm.com:8888/udp/225.1.1.113:5002
北京卫视[1920*1080],http://123.113.237.160:8888/udp/239.3.1.241:8000
北京卫视[1920*1080],http://60.2.190.206:4000/udp/239.253.92.87:8014
北京卫视[1920*1080],http://113.90.246.252:4000/udp/239.77.0.91:5146
北京卫视[1920*1080],http://123.113.187.204:8000/udp/239.3.1.241:8000
北京卫视[1920*1080],http://219.159.194.83:8181/tsfile/live/0122_1.m3u8
北京卫视[1920*1080],http://183.3.134.56:9901/tsfile/live/0122_1.m3u8?key=tvbox6_com&playlive=1&authid=0
北京卫视[1920*1080],http://114.252.238.87:8000/udp/239.3.1.241:8000
北京卫视[1920*1080],http://111.199.234.10:18888/udp/239.3.1.241:8000
北京卫视[1920*1080],http://221.2.148.205:8154/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视[1920*1080],http://111.196.191.248:5555/rtp/239.3.1.241:8000
北京卫视[1920*1080],http://223.166.234.19:7777/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视[1920*1080],http://219.159.194.4:8181/tsfile/live/0122_1.m3u8
北京卫视[1920*1080],http://118.251.60.185:8888/udp/239.76.253.184:9000
北京卫视[1920*1080],http://114.252.235.176:8000/udp/239.3.1.241:8000
北京卫视[1920*1080],http://60.164.128.167:8029/rtp/239.255.30.133:8231
北京卫视[1920*1080],http://222.218.159.110:8181/tsfile/live/0122_1.m3u8
北京卫视[1920*1080],http://14.112.86.101:4022/udp/239.77.1.4:5146
北京卫视[1920*1080],http://183.94.146.109:2222/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视[1920*1080],http://60.7.56.33:4000/udp/239.253.92.87:8014
北京卫视[1920*1080],http://222.142.75.203:9901/tsfile/live/0122_1.m3u8
北京卫视[1920*1080],http://111.196.129.152:20000/udp/239.3.1.241:8000
北京卫视[1920*1080],http://58.220.219.14:9901/tsfile/live/0122_1.m3u8?key=txiptv
北京卫视[1920*1080],http://111.14.181.15:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视[1920*1080],http://123.117.237.15:8680/udp/239.3.1.241:8000
北京卫视[1920*1080],http://120.234.5.29:6000/udp/239.20.0.121:2040
北京卫视[1920*1080],http://124.230.56.27:55555/udp/239.76.253.184:9000
北京卫视[1920*1080],http://124.128.73.58:9901/tsfile/live/0122_1.m3u8?key=txiptv
北京卫视[1920*1080],http://219.147.200.9:18080/newlive/live/hls/26/live.m3u8
北京卫视[1920*1080],http://120.0.52.162:8086/tsfile/live/0122_2.m3u8?key=txiptv&playlive=1&authid=0
北京卫视[1920*1080],http://60.255.240.247:8090/live/bjwsH265_4000.m3u8
北京卫视[1920*1080],http://223.105.252.8/PLTV/4/224/3221228115/index.m3u8
北京卫视[1920*1080],http://223.105.252.8/PLTV/4/224/3221227694/index.m3u8
北京卫视[1920*1080],http://1.203.111.193:17777/udp/225.1.8.21:8002
北京卫视[1920*1080],http://221.222.162.206:8888/udp/239.3.1.241:8000
北京卫视[1920*1080],http://221.219.79.161:4000/udp/239.3.1.241:8000
北京卫视[1920*1080],http://60.10.106.114:555/udp/239.253.92.87:8014
北京卫视[1920*1080],http://114.249.229.24:8888/udp/239.3.1.241:8000
北京卫视[1920*1080],http://115.171.80.176:8888/udp/225.1.8.21:8002
北京卫视[1920*1080],http://117.27.190.42:9998/tsfile/live/23257_1.m3u8
北京卫视[1920*1080],http://202.100.46.58:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视[1920*1080],http://220.249.114.102:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视[1920*1080],http://60.7.56.33:4000/rtp/239.253.92.87:8014
北京卫视[1920*1080],http://115.60.241.249:2000/rtp/225.1.4.81:1110
北京卫视[1920*1080],http://218.89.240.144:59901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视[1920*1080],http://218.3.138.25:1111/tsfile/live/1021_1.m3u8
北京卫视[1920*1080],http://61.136.172.236:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视[1920*1080],http://58.216.229.130:9901/tsfile/live/0122_1.m3u8
北京卫视[1920*1080],http://116.128.242.83:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视[1920*1080],http://221.0.78.198:1681/hls/10230/index.m3u8
北京卫视[1920*1080],http://121.33.239.242:9901/tsfile/live/38725_1.m3u8
北京卫视[1920*1080],http://39.134.136.161:6610/000000001000/5000000010000011502/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000010000011502
吉林卫视[1920*1080],http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2421&tk=e503191f8e20
吉林卫视[1920*1080],http://[2409:8087:5e08:24::11]:6610/000000001000/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
吉林卫视[1920*1080],http://[2409:8087:74f0:22::4]:6410/270000001128/9900000030/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000008
吉林卫视[1920*1080],http://220.164.192.48:50085/tsfile/live/0118_1.m3u8
吉林卫视[1920*1080],http://221.213.69.82:9901/tsfile/live/0125_1.m3u8
吉林卫视[1920*1080],http://119.62.109.200:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://222.129.139.229:8888/rtp/239.3.1.240:8172
吉林卫视[1920*1080],http://123.113.237.160:8888/rtp/239.3.1.240:8172
吉林卫视[1920*1080],http://123.117.237.15:8680/rtp/239.3.1.240:8172
吉林卫视[1920*1080],http://123.113.187.204:8000/rtp/239.3.1.240:8172
吉林卫视[1920*1080],http://221.219.79.161:4000/rtp/239.3.1.240:8172
吉林卫视[1920*1080],http://60.2.190.206:4000/rtp/239.253.92.202:6147
吉林卫视[1920*1080],http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226397/index.m3u8
吉林卫视[1920*1080],http://www.furymax.top:85/rtp/239.69.1.212:10914
吉林卫视[1920*1080],http://wouu.net:9977/udp/239.93.0.248:5140
吉林卫视[1920*1080],http://222.142.70.7:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://111.160.17.2:59901/tsfile/live/0001_37.m3u8
吉林卫视[1920*1080],http://222.142.65.165:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://120.0.8.181:8086/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://14.212.185.141:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://1.197.203.51:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://119.51.60.31:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://120.0.52.238:8086/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://122.139.141.107:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://120.0.52.241:8086/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://222.134.245.16:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://113.15.186.54:8181/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://113.15.185.171:8181/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://121.19.134.222:808/tsfile/live/1029_1.m3u8
吉林卫视[1920*1080],http://1.198.67.47:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://113.15.184.215:8181/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://59.48.75.130:3052/tsfile/live/0118_1.m3u8
吉林卫视[1920*1080],http://117.27.190.42:9998/tsfile/live/23258_1.m3u8
吉林卫视[1920*1080],http://61.136.172.236:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://223.166.234.215:7777/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://119.51.63.64:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://222.142.75.203:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://223.166.234.19:7777/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://125.32.120.52:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://175.16.180.250:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://218.13.170.98:9901/tsfile/live/1018_1.m3u8
吉林卫视[1920*1080],http://111.14.181.15:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://223.166.234.149:7777/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://124.128.73.58:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://223.166.234.114:7777/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://58.221.214.82:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://61.136.67.238:50085/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://101.72.127.38:808/tsfile/live/1028_1.m3u8
吉林卫视[1920*1080],http://119.62.36.56:9901/tsfile/live/0139_2.m3u8
吉林卫视[1920*1080],http://119.62.80.192:9901/tsfile/live/0139_2.m3u8
吉林卫视[1920*1080],http://123.7.110.43:9901/tsfile/live/0112_1.m3u8
吉林卫视[1920*1080],http://14.204.46.201:9901/tsfile/live/0139_2.m3u8
吉林卫视[1920*1080],http://221.2.148.205:8154/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://61.173.144.157:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://27.41.245.2:9003//hls/29/index.m3u8
吉林卫视[1920*1080],http://112.102.217.173:9003//hls/45/index.m3u8
吉林卫视[1920*1080],http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000030
吉林卫视[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226397/index.m3u8
吉林卫视[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226397/index.m3u8
吉林卫视[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226397/2.m3u8
吉林卫视[1920*1080],http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226440/index.m3u8
吉林卫视[1920*1080],http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8?
吉林卫视[1920*1080],http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226440/index.m3u8
吉林卫视[1920*1080],http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视[1920*1080],http://[2409:8087:74f0:22::5]:6410/270000001128/9900000030/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000030
吉林卫视[1920*1080],http://nas.hssvm.com:8888/udp/225.1.2.26:5002
吉林卫视[1920*1080],http://123.113.187.204:8000/udp/239.3.1.240:8172
吉林卫视[1920*1080],http://222.218.159.110:8181/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://223.166.234.19:7777/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视[1920*1080],http://222.129.139.91:8888/udp/239.3.1.240:8172
吉林卫视[1920*1080],http://111.196.129.152:20000/udp/239.3.1.240:8172
吉林卫视[1920*1080],http://120.234.5.29:6000/udp/239.20.0.54:3184
吉林卫视[1920*1080],http://120.0.52.162:8086/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视[1920*1080],http://120.0.52.238:8086/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视[1920*1080],http://124.230.56.27:55555/udp/239.76.253.201:9000
吉林卫视[1920*1080],http://114.243.110.0:4000/rtp/239.3.1.240:8172
吉林卫视[1920*1080],http://118.251.60.185:8888/udp/239.76.253.201:9000
吉林卫视[1920*1080],http://120.0.52.241:8086/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视[1920*1080],http://111.199.234.10:18888/udp/239.3.1.240:8172
吉林卫视[1920*1080],http://114.252.238.87:8000/udp/239.3.1.240:8172
吉林卫视[1920*1080],http://123.113.249.203:8888/udp/239.3.1.240:8172
吉林卫视[1920*1080],http://222.129.139.229:8888/udp/239.3.1.240:8172
吉林卫视[1920*1080],http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000025
吉林卫视[1920*1080],http://60.2.190.206:4000/udp/239.253.92.202:6147
吉林卫视[1920*1080],http://123.113.237.160:8888/udp/239.3.1.240:8172
吉林卫视[1920*1080],http://114.252.235.176:8000/udp/239.3.1.240:8172
吉林卫视[1920*1080],http://60.255.240.247:8090/live/jlwsH265_4000.m3u8
吉林卫视[1920*1080],http://221.222.162.206:8888/udp/239.3.1.240:8172
吉林卫视[1920*1080],http://221.219.79.161:4000/udp/239.3.1.240:8172
吉林卫视[1920*1080],http://60.10.106.114:555/udp/239.253.92.202:6147
吉林卫视[1920*1080],http://114.249.229.24:8888/udp/239.3.1.240:8172
吉林卫视[1920*1080],http://120.0.52.162:8086/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://60.7.56.33:4000/rtp/239.253.92.202:6147
吉林卫视[1920*1080],http://61.136.172.236:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视[1920*1080],http://59.173.243.210:9901/tsfile/live/0116_1.m3u8
吉林卫视[1920*1080],http://110.53.52.63:8888/newlive/live/hls/34/live.m3u8
吉林卫视[1920*1080],http://115.60.241.249:2000/rtp/225.1.4.174:1309
吉林卫视[1920*1080],http://111.61.236.247:9081/hls/45/index.m3u8
山东卫视[1920*1080],http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2722&tk=e503191f8e20
山东卫视[1920*1080],http://219.159.194.66:8181/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://222.218.158.217:8181/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000020424/1.m3u8
山东卫视[1920*1080],http://60.12.183.46:9901/tsfile/live/0125_1.m3u8
山东卫视[1920*1080],http://101.66.199.38:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://101.65.32.9:9901/tsfile/live/0125_1.m3u8
山东卫视[1920*1080],http://101.66.198.100:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://101.66.199.50:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://222.129.139.229:8888/rtp/239.3.1.209:8052
山东卫视[1920*1080],http://123.113.237.160:8888/rtp/239.3.1.209:8052
山东卫视[1920*1080],http://123.117.237.15:8680/rtp/239.3.1.209:8052
山东卫视[1920*1080],http://123.113.187.204:8000/rtp/239.3.1.209:8052
山东卫视[1920*1080],http://221.219.79.161:4000/rtp/239.3.1.209:8052
山东卫视[1920*1080],http://60.2.190.206:4000/rtp/239.253.92.207:8109
山东卫视[1920*1080],http://[2409:8087:74f0:22::4]:6410/270000001128/9900000527/index.m3u8?
山东卫视[1920*1080],http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226456/index.m3u8
山东卫视[1920*1080],http://60.12.183.46:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视[1920*1080],http://www.furymax.top:85/rtp/239.69.1.69:10054
山东卫视[1920*1080],http://117.90.196.35:6000/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://58.19.38.162:9901/tsfile/live/1025_1.m3u8
山东卫视[1920*1080],http://119.163.199.98:9901/tsfile/live/0016_1.m3u8
山东卫视[1920*1080],http://119.51.63.64:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://123.52.110.108:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://113.57.109.48:1111/tsfile/live/1029_1.m3u8
山东卫视[1920*1080],http://222.142.70.7:9901/tsfile/live/1000_1.m3u8
山东卫视[1920*1080],http://183.136.148.214:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://113.15.184.215:8181/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://120.0.52.162:8086/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://222.142.65.165:9901/tsfile/live/1000_1.m3u8
山东卫视[1920*1080],http://1.197.203.51:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://1.199.235.140:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://120.0.8.181:8086/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://14.212.185.141:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://222.169.85.8:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://120.0.52.238:8086/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://1.199.235.116:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://221.233.192.152:1111/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://222.134.245.16:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://113.15.185.67:8181/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://175.16.180.250:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://222.142.75.203:9901/tsfile/live/1000_1.m3u8
山东卫视[1920*1080],http://122.139.141.107:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://116.1.184.18:8181/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://58.53.152.101:9901/tsfile/live/0131_2.m3u8
山东卫视[1920*1080],http://121.33.239.242:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://60.187.244.165:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://113.15.185.171:8181/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://113.15.186.54:8181/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://1.197.251.106:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://60.210.100.54:352/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://119.36.148.115:59901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://111.14.181.15:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://125.32.120.52:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://125.107.117.203:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://116.1.184.117:8181/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://218.13.170.98:9901/tsfile/live/1009_1.m3u8
山东卫视[1920*1080],http://223.166.234.215:7777/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://119.51.60.31:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://117.27.190.42:9998/tsfile/live/23263_1.m3u8
山东卫视[1920*1080],http://202.100.46.58:9901/tsfile/live/1026_1.m3u8
山东卫视[1920*1080],http://183.66.13.82:60033/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://110.80.17.38:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://223.166.234.114:7777/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://1.197.81.199:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://1.197.82.231:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://1.198.10.73:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://1.198.67.47:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://101.65.33.182:9901/tsfile/live/0125_1.m3u8
山东卫视[1920*1080],http://119.62.80.192:9901/tsfile/live/0142_1.m3u8
山东卫视[1920*1080],http://123.7.110.43:9901/tsfile/live/0130_1.m3u8
山东卫视[1920*1080],http://183.3.134.56:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://220.164.192.48:50085/tsfile/live/0121_1.m3u8
山东卫视[1920*1080],http://221.2.148.205:8154/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://223.166.234.149:7777/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://1.197.250.107:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://101.65.33.233:9901/tsfile/live/0125_1.m3u8
山东卫视[1920*1080],http://101.72.127.38:808/tsfile/live/1017_1.m3u8
山东卫视[1920*1080],http://106.118.70.191:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://119.62.109.200:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://119.62.36.56:9901/tsfile/live/0142_1.m3u8
山东卫视[1920*1080],http://123.129.70.178:9901/tsfile/live/0018_1.m3u8
山东卫视[1920*1080],http://123.132.233.194:352/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://14.204.46.201:9901/tsfile/live/0142_1.m3u8
山东卫视[1920*1080],http://221.213.69.82:9901/tsfile/live/0126_1.m3u8
山东卫视[1920*1080],http://59.48.75.130:3052/tsfile/live/0119_1.m3u8
山东卫视[1920*1080],http://61.138.128.226:19901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://112.102.217.173:9003//hls/48/index.m3u8
山东卫视[1920*1080],http://[2409:8087:5e08:24::11]:6610/000000001000/6000000001000004134/1.m3u8?channel-id=wasusyt&Contentid=6000000001000004134&livemode=1&stbId=3
山东卫视[1920*1080],http://[2409:8087:5e08:24::11]:6610/000000001000/1000000005000265019/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265019&livemode=1&stbId=3
山东卫视[1920*1080],http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000527
山东卫视[1920*1080],http://[2409:8087:1a0a:df::404b]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山东卫视[1920*1080],http://[2409:8087:1a0a:df::4036]:80/wh7f454c46tw3812967688_-1687053025/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山东卫视[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226456/2.m3u8
山东卫视[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226456/index.m3u8
山东卫视[1920*1080],http://[2409:8087:74f0:22::4]:6410/270000001128/9900000527/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000087
山东卫视[1920*1080],http://[2409:8087:74f0:22::5]:6410/270000001128/9900000527/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000527
山东卫视[1920*1080],http://[2409:8087:1a0a:df::4036]:80/wh7f454c46tw3812967688_-1687053025/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8?icpid=88888888&RTS=1713970641&from=4&hms_devid=1209&online=1713970641&vqe=3
山东卫视[1920*1080],http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山东卫视[1920*1080],http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000012807/index.m3u8?channel-id=ystenlive&Contentid=1000000001000012807&livemode=1&stbId=3
山东卫视[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226456/index.m3u8
山东卫视[1920*1080],http://[2409:8087:5e08:24::17]:6610/000000001000/1000000001000012807/index.m3u8?channel-id=bestzb&Contentid=1000000001000012807&livemode=1&stbId=3
山东卫视[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8?
山东卫视[1920*1080],http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010066/
山东卫视[1920*1080],http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010066/1.m3u8?
山东卫视[1920*1080],http://123.113.187.204:8000/udp/239.3.1.209:8052
山东卫视[1920*1080],http://219.159.194.83:8181/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://113.90.246.252:4000/udp/239.77.0.132:5146
山东卫视[1920*1080],http://222.129.139.91:8888/rtp/239.3.1.209:8052
山东卫视[1920*1080],http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000527
山东卫视[1920*1080],http://60.2.190.206:4000/udp/239.253.92.207:8109
山东卫视[1920*1080],http://113.90.246.252:4000/udp/239.77.0.94:5146
山东卫视[1920*1080],http://223.166.234.19:7777/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://114.252.235.176:8000/udp/239.3.1.209:8052
山东卫视[1920*1080],http://123.113.249.203:8888/udp/239.3.1.209:8052
山东卫视[1920*1080],http://222.218.159.110:8181/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://120.234.5.29:6000/udp/239.20.0.172:2142
山东卫视[1920*1080],http://124.128.73.58:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视[1920*1080],http://114.243.110.0:4000/rtp/239.3.1.209:8052
山东卫视[1920*1080],http://183.3.134.56:9901/tsfile/live/0131_1.m3u8?key=tvbox6_com&playlive=1&authid=0
山东卫视[1920*1080],http://222.129.139.91:8888/udp/239.3.1.209:8052
山东卫视[1920*1080],http://118.251.60.185:8888/udp/239.76.253.195:9000
山东卫视[1920*1080],http://222.241.154.37:9901/tsfile/live/23040_1.m3u8?key=txiptv
山东卫视[1920*1080],http://219.159.194.4:8181/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://124.230.56.27:55555/udp/239.76.253.195:9000
山东卫视[1920*1080],http://222.129.139.229:8888/udp/239.3.1.209:8052
山东卫视[1920*1080],http://120.0.52.162:8086/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视[1920*1080],http://114.252.238.87:8000/udp/239.3.1.209:8052
山东卫视[1920*1080],http://123.113.237.160:8888/udp/239.3.1.209:8052
山东卫视[1920*1080],http://118.122.189.74:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://14.112.86.101:4022/udp/239.77.1.142:5146
山东卫视[1920*1080],http://60.7.56.33:4000/udp/239.253.92.207:8109
山东卫视[1920*1080],http://123.117.237.15:8680/udp/239.3.1.209:8052
山东卫视[1920*1080],http://111.199.234.10:18888/udp/239.3.1.209:8052
山东卫视[1920*1080],http://111.196.129.152:20000/udp/239.3.1.209:8052
山东卫视[1920*1080],http://120.0.52.238:8086/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视[1920*1080],http://60.255.240.247:8090/live/sdwsH265_4000.m3u8
山东卫视[1920*1080],http://223.105.252.8/PLTV/4/224/3221227448/index.m3u8
山东卫视[1920*1080],http://221.222.162.206:8888/udp/239.3.1.209:8052
山东卫视[1920*1080],http://221.219.79.161:4000/udp/239.3.1.209:8052
山东卫视[1920*1080],http://60.10.106.114:555/udp/239.253.92.207:8109
山东卫视[1920*1080],http://114.249.229.24:8888/udp/239.3.1.209:8052
山东卫视[1920*1080],http://123.112.19.67:8012/rtp/239.3.1.209:8052
